logFC	logCPM	PValue
g1	2.86876130584967	1.28475485507701	0.000466634395264613
g2	-0.441257329109105	1.51222260782126	0.60465173575697
g3	0.889704480777951	7.63115880825416	0.0776175038155164
g4	1.94110426714134	-0.0498942901658764	0.0980998654967599
g5	2.14406339573878	2.75559668659843	0.0018494215498602
g6	1.11864579535306	1.73697345834801	0.0919374763256576
g7	0.6929956679192	4.4881921972556	0.132610818311916
g8	0.740149787761912	8.40593438788848	0.43157903049903
g9	1.48763493335689	5.32527665627866	0.00367118166041839
g10	1.37733549243949	5.3942543973554	0.00129059218103411
g11	-0.300333407183996	0.124010604815935	0.7953751538069
g12	0.890678934062851	8.34834096602119	0.0739820581642439
g13	1.46867940064751	10.3445532626242	4.07552637837609e-05
g14	0.468732099703861	2.8954986810986	0.543033946449008
g15	1.17996497001549	7.11885378998442	0.00202764891433693
g16	-0.0192028983222754	3.29534062663062	0.976196518990401
g17	1.36094127030956	5.38743723036479	0.00399293924536077
g18	1.22225689719896	5.24401326286887	0.010956849992228
g19	-1.67403335843782	3.74255799990898	0.359048354486474
g20	1.24033047338331	1.97469754407324	0.0419779754139118
g21	0.304021391674056	0.833340145656065	0.696857617243596
g22	1.26950087075293	6.79243099996225	0.00359535540620878
g23	0.171051977770389	4.64253192267582	0.743328657418169
g24	0.95037291363854	4.10858221776499	0.314469582640855
g25	0.521905393502754	6.04203475308703	0.172864121284595
g26	0.375198916250918	6.83229008522094	0.370553807849993
g27	1.3664806321535	8.40501524557373	8.40728062070825e-05
g28	1.28543173832294	7.07883974518882	0.00216359916999916
g29	0.410589485946873	7.97763273577423	0.448372921966658
g30	2.86918146903435	7.00749964566851	0.0113921184234021
g31	0.716974185880607	6.60482514011036	0.0510901166297198
g32	-0.102893231526624	4.55149373095658	0.853937272995498
g33	2.1506329316098	10.690469418	0.00227545738195504
g34	0.889617570502252	8.1060067342374	0.133220975684817
g35	0.423506742683288	6.90663644333118	0.301248404637261
g36	1.54434312805355	5.5196241454851	0.000362511692852609
g37	2.0278893749482	6.28462569237764	3.51423396019138e-06
g39	1.44831919134993	6.80504529600752	0.000192995552969891
g40	0.9203641613977	1.44688255776202	0.154056692901165
g41	0.478400290925951	3.35438280038196	0.337003035564488
g42	0.995231229508129	6.91726011303923	0.0297939803919513
g43	1.28216128857503	8.92418156590011	6.59802601654073e-05
g44	0.733359766375716	6.29220430078142	0.0992634023093715
g46	2.31586242021819	4.01845389481924	0.0121787843950616
g47	1.04747197509653	4.52337662911715	0.0192964394133661
g48	0.838652358970217	6.40325613485019	0.0300121337748568
g49	0.325937696552084	4.38813425876145	0.513653843954464
g50	1.69846787568933	8.85458385672138	1.17313714519416e-08
g51	0.87767421943486	6.14117356538845	0.0270771582940767
g52	3.91021089058434	6.93589371093855	3.78855052763379e-07
g53	0.77383542783289	3.98812178583723	0.12391422220341
g54	1.14854598886345	7.77556629025852	0.000775466222690908
g55	0.733263098127643	12.4402414863149	0.126178429030991
g56	0.864769350155682	2.54994699164245	0.171562693824908
g57	1.40978439626791	5.55017648266707	0.00536069123510356
g58	1.60693928311047	4.37563257498555	0.00075863755056512
g59	1.5848812700203	2.26174843937681	0.00984315300785897
g60	1.63633323593087	5.62546063551849	0.00190276382694257
g61	2.5311020408348	5.19793754147008	3.274760685151e-09
g63	0.669901463615349	0.0196840926879234	0.703775823942172
g64	0.94893810330963	2.47982787849337	0.173622344157859
g65	1.17843079320946	4.42601192170355	0.0212138249384625
g66	1.28182972406743	3.90740952047366	0.0503059436812354
g67	1.13423697856635	7.519741898633	0.000405759686643925
g68	1.5093439300118	0.278488905875556	0.0361387181418621
g69	1.12623273240755	4.74572845279995	0.0151642818681242
g70	1.31023176750712	7.85732949936911	4.50922113746759e-05
g72	3.19851677837805	6.96912624378323	0.00200018265994103
g73	0.455204793952418	7.7753645567185	0.18123890360095
g74	1.29788610177026	3.59910975001654	0.0452749641732093
g75	2.30395221723753	5.90918497708087	1.43890855610917e-06
g76	-0.00374781796784209	9.27537203958398	0.994334064948762
g77	0.922098033193091	6.85983036374487	0.0212021556750513
g78	1.54702143077522	7.49034480491616	0.000168581765858118
g79	0.864201005015017	2.41612341231406	0.270542224258369
g81	1.03827159433239	1.98895577082065	0.155222330445145
g82	1.21495446013642	3.47795768545701	0.0393978478875568
g83	1.23438255598949	4.96989027092079	0.00443120626599268
g84	0.71909247423913	3.5250549682031	0.664440646176783
g86	2.84133737221558	3.75963653346085	0.000515995069286629
g87	-1.32809972702138	1.45252933867019	0.166384585913229
g88	0.723711381761484	3.62907452073997	0.207889445929824
g89	2.57369769780366	5.35713554189818	7.16501635633329e-09
g90	0.569514684231756	5.11678798567273	0.239517714017874
g91	4.0145468140184	3.29732927993775	0.00389077780721183
g92	2.08743647909878	7.75618045980533	1.21531244311858e-08
g94	0.504152697113783	1.09789577471449	0.614346840864271
g95	0.671444072961223	7.50005597001347	0.0921529438970985
g96	1.03478656827293	8.53362786758218	0.00114356112385005
g97	1.39153917772484	5.32697882704623	0.03206112714481
g98	2.16627300343562	5.57136388580461	0.000267576324444042
g100	1.93701150156789	3.74194375258838	0.0340184815397396
g101	1.21262374125591	4.63347263989485	0.0148155677919894
g102	0.896961502459613	9.09077805603443	0.00721303113807961
g103	-0.725755294930107	3.80642374288996	0.491208917367572
g104	2.43966045738827	6.47002833248061	4.19943315567525e-07
g105	0.419703923269574	6.64090595561489	0.250448411123545
g106	1.49893206184824	3.67353355982806	0.0362425367309362
g107	0.981441835304093	9.41143683317957	0.000840760648461319
g108	0.975895707740458	7.477580430338	0.048223812128067
g109	1.06252027357101	4.66805652309272	0.037095586202372
g111	0.78969080096966	3.26927311046261	0.37966971051678
